Date,Ticker,Sector,Open,High,Low,Close,Volume
2025-08-01,META,Technology,180.23,182.5,177.25,178.08,22093359
2025-08-04,META,Technology,188.92,190.43,186.84,187.9,21161923
2025-08-05,META,Technology,186.24,190.2,186.22,187.7,3544308
2025-08-06,META,Technology,189.09,191.31,186.65,187.43,12661943
2025-08-07,META,Technology,191.93,192.13,191.7,192.03,17392924
2025-08-08,META,Technology,191.63,193.6,190.81,191.87,11459122
2025-08-11,META,Technology,202.3,204.94,200.2,200.38,19474170
2025-08-12,META,Technology,202.62,204.29,201.56,203.68,10167856
2025-08-13,META,Technology,207.71,208.13,206.61,207.82,26271472
2025-08-14,META,Technology,197.5,200.51,196.75,198.59,9016371
2025-08-15,META,Technology,208.29,209.59,206.29,208.13,22506000
2025-08-18,META,Technology,209.29,209.79,203.64,204.94,16856386
2025-08-19,META,Technology,204.59,206.8,202.04,204.98,26610939
2025-08-20,META,Technology,203.1,206.38,200.48,201.85,18706030
2025-08-21,META,Technology,198.64,201.07,195.63,196.98,4633205
2025-08-22,META,Technology,191.25,193.42,190.24,191.37,6876048
2025-08-25,META,Technology,192.13,193.25,190.77,191.93,10041548
2025-08-26,META,Technology,181.92,186.48,181.62,182.93,13730692
2025-08-27,META,Technology,180.39,182.28,178.61,181.95,13452319
2025-08-28,META,Technology,187.0,187.49,184.48,186.64,25023347
2025-08-29,META,Technology,188.91,190.74,187.51,189.55,13839213
2025-09-01,META,Technology,192.43,192.89,188.99,191.59,12857995
2025-09-02,META,Technology,186.73,188.39,184.39,187.56,20286512
2025-09-03,META,Technology,182.58,184.29,178.29,180.5,12795041
2025-09-04,META,Technology,184.24,186.47,183.1,185.08,15706434
2025-09-05,META,Technology,183.07,185.44,182.35,183.17,10279211
2025-09-08,META,Technology,181.98,184.08,180.16,182.88,17359559
2025-09-09,META,Technology,184.57,187.47,181.32,182.09,10279603
2025-09-10,META,Technology,183.36,185.79,182.03,185.1,23852375
2025-09-11,META,Technology,193.95,196.13,192.91,193.37,17721582
2025-09-12,META,Technology,201.42,205.25,199.44,200.24,19386491
2025-09-15,META,Technology,189.48,191.66,184.7,189.11,12687354
2025-09-16,META,Technology,187.69,189.38,187.43,187.79,17128900
2025-09-17,META,Technology,182.68,186.81,179.5,181.8,12998804
2025-09-18,META,Technology,186.73,187.61,185.13,185.97,12597536
2025-09-19,META,Technology,185.62,187.36,184.26,186.06,9862483
2025-09-22,META,Technology,190.0,190.38,188.77,188.85,11205784
2025-09-23,META,Technology,185.31,188.3,184.73,187.14,2485761
2025-09-24,META,Technology,182.29,184.17,181.3,182.55,12023159
2025-09-25,META,Technology,178.88,179.84,178.57,178.82,22393163
2025-09-26,META,Technology,173.52,174.39,171.5,172.32,18369196
2025-09-29,META,Technology,165.13,167.57,164.21,167.16,18320729
2025-09-30,META,Technology,162.1,162.56,161.02,161.32,17289769
2025-10-01,META,Technology,156.3,158.65,156.2,157.38,15432122
2025-10-02,META,Technology,151.3,153.99,150.18,153.32,14156529
2025-10-03,META,Technology,157.48,158.51,154.29,154.83,12538213
2025-10-06,META,Technology,156.13,156.71,154.02,156.21,11766789
2025-10-07,META,Technology,157.64,159.61,154.31,157.75,21351057
2025-10-08,META,Technology,161.36,163.35,161.11,162.27,23638039
2025-10-09,META,Technology,161.84,164.09,161.06,162.03,18405443
2025-10-10,META,Technology,159.85,160.16,158.02,159.06,2973892
2025-10-13,META,Technology,167.69,169.08,166.23,167.57,10291021
2025-10-14,META,Technology,168.98,173.89,167.81,171.28,15777628
2025-10-15,META,Technology,172.73,175.23,171.72,171.98,11803040
2025-10-16,META,Technology,172.61,174.73,172.11,172.39,9687400
2025-10-17,META,Technology,171.74,175.7,170.31,173.66,12917314
2025-10-20,META,Technology,172.14,174.08,172.0,172.89,13330672
2025-10-21,META,Technology,173.16,175.74,170.6,173.5,6351011
2025-10-22,META,Technology,176.06,177.38,175.23,175.65,16125118
2025-10-23,META,Technology,172.39,173.04,171.28,172.66,16050250
2025-10-24,META,Technology,165.19,166.96,162.9,165.96,10201485
2025-10-27,META,Technology,159.99,161.21,155.95,157.76,16179351
2025-10-28,META,Technology,161.06,161.49,158.88,161.19,17346555
2025-10-29,META,Technology,154.54,155.76,153.79,155.13,19004751
2025-10-30,META,Technology,156.58,159.63,156.51,156.93,6722744
2025-10-31,META,Technology,155.05,156.49,152.41,152.65,15865014
2025-11-03,META,Technology,148.23,148.95,147.63,148.54,22322418
2025-11-04,META,Technology,146.85,148.93,144.58,146.04,16166288
2025-11-05,META,Technology,146.95,147.44,144.84,146.78,13425729
2025-11-06,META,Technology,141.89,143.04,139.47,142.31,13343929
2025-11-07,META,Technology,140.12,141.5,138.7,140.26,9140608
2025-11-10,META,Technology,140.09,140.62,138.27,140.23,14496347
2025-11-11,META,Technology,137.13,138.06,136.05,136.22,9001719
2025-11-12,META,Technology,139.49,141.09,138.76,140.94,19231478
2025-11-13,META,Technology,135.9,136.14,133.67,135.17,17151046
2025-11-14,META,Technology,133.54,135.5,132.28,134.52,13844785
2025-11-17,META,Technology,139.86,139.86,138.1,138.69,6780855
2025-11-18,META,Technology,134.87,135.88,134.18,134.34,12746235
2025-11-19,META,Technology,134.85,135.05,133.96,134.04,17023792
2025-11-20,META,Technology,136.56,137.73,134.41,134.52,14566392
2025-11-21,META,Technology,131.47,133.18,130.78,131.97,10617909
2025-11-24,META,Technology,132.4,133.76,130.1,131.78,18379931
2025-11-25,META,Technology,133.63,133.63,132.9,133.61,15925521
2025-11-26,META,Technology,133.21,134.11,130.23,132.17,18131272
2025-11-27,META,Technology,134.97,136.42,133.7,134.65,10175086
2025-11-28,META,Technology,135.27,136.4,134.92,135.98,11235915
2025-12-01,META,Technology,133.4,134.43,133.18,134.13,12939355
2025-12-02,META,Technology,138.97,139.64,135.71,137.82,17217210
2025-12-03,META,Technology,136.01,136.58,133.48,135.42,14591187
2025-12-04,META,Technology,138.25,139.75,136.33,138.26,14104237
2025-12-05,META,Technology,135.69,136.46,135.58,135.92,8934177
2025-12-08,META,Technology,134.52,135.64,134.07,134.95,6035524
2025-12-09,META,Technology,134.02,135.86,133.67,134.47,16173798
2025-12-10,META,Technology,134.0,136.61,132.57,135.62,22490301
2025-12-11,META,Technology,127.78,129.35,126.38,127.82,16322795
2025-12-12,META,Technology,128.92,129.4,126.92,129.28,10989180
2025-12-15,META,Technology,129.07,130.83,128.68,129.02,6368422
2025-12-16,META,Technology,130.43,131.89,128.2,129.96,10359622
2025-12-17,META,Technology,134.39,136.29,130.57,131.58,14652028
2025-12-18,META,Technology,133.6,134.6,132.31,132.88,20926773
2025-12-19,META,Technology,126.42,126.98,126.0,126.53,18921404
2025-12-22,META,Technology,123.69,124.03,122.42,123.36,4105045
2025-12-23,META,Technology,124.68,124.94,122.41,124.4,6765715
2025-12-24,META,Technology,126.45,126.54,124.46,125.05,23084786
2025-12-25,META,Technology,123.23,123.7,122.44,122.73,12087976
2025-12-26,META,Technology,124.93,125.81,124.87,124.95,2654292
2025-12-29,META,Technology,124.62,124.77,123.84,124.24,15669233
2025-12-30,META,Technology,125.62,129.28,125.5,126.93,13807388
2025-12-31,META,Technology,129.76,130.7,128.03,130.67,19825549
2024-01-26,MSFT,Technology,299.37,302.35,295.56,300.0,42570776
2024-01-29,MSFT,Technology,298.83,299.75,297.51,298.54,49864648
2024-01-30,MSFT,Technology,295.77,300.91,294.86,299.57,32331303
2024-01-31,MSFT,Technology,300.64,301.55,299.85,300.55,52210326
2024-02-01,MSFT,Technology,297.23,299.12,296.0,298.7,51977681
2024-02-02,MSFT,Technology,306.0,307.39,304.52,306.92,13919991
2024-02-05,MSFT,Technology,303.09,303.78,300.44,301.31,69916948
2024-02-06,MSFT,Technology,301.17,304.75,300.58,303.29,35755085
2024-02-07,MSFT,Technology,300.98,302.73,297.21,298.34,52795359
2024-02-08,MSFT,Technology,299.35,302.0,298.7,301.19,43530626
2024-02-09,MSFT,Technology,295.88,297.09,292.84,296.03,54816516
2024-02-12,MSFT,Technology,302.59,302.63,299.45,299.91,61216553
2024-02-13,MSFT,Technology,298.67,304.1,298.26,300.62,77411689
2024-02-14,MSFT,Technology,308.52,313.51,306.89,309.68,58807760
2024-02-15,MSFT,Technology,308.71,309.23,305.83,308.34,51691192
2024-02-16,MSFT,Technology,307.6,313.08,307.21,310.72,54616577
2024-02-19,MSFT,Technology,306.66,309.29,302.59,306.75,51746859
2024-02-20,MSFT,Technology,302.56,306.97,302.36,305.39,56506791
2024-02-21,MSFT,Technology,304.73,308.74,302.57,306.08,59333798
2024-02-22,MSFT,Technology,298.08,299.45,296.65,298.28,64024566
2024-02-23,MSFT,Technology,293.68,295.82,289.79,291.23,55503273
2024-02-26,MSFT,Technology,292.4,295.48,291.5,294.34,17026201
2024-02-27,MSFT,Technology,292.0,294.31,291.41,293.75,28413590
2024-02-28,MSFT,Technology,291.5,292.0,290.54,290.92,36237284
2024-02-29,MSFT,Technology,288.95,292.2,286.47,287.41,38714054
2024-03-01,MSFT,Technology,284.85,285.54,283.87,284.14,62025856
2024-03-04,MSFT,Technology,282.04,287.37,281.9,284.81,42174623
2024-03-05,MSFT,Technology,286.97,287.18,283.59,287.1,75050561
2024-03-06,MSFT,Technology,277.09,277.92,275.23,277.03,31661027
2024-03-07,MSFT,Technology,284.5,285.01,282.18,283.81,12587211
2024-03-08,MSFT,Technology,290.27,291.61,289.42,290.42,57376517
2024-03-11,MSFT,Technology,278.04,280.4,277.83,279.05,33808348
2024-03-12,MSFT,Technology,285.55,286.27,278.71,284.33,42807007
2024-03-13,MSFT,Technology,288.03,292.78,285.61,289.57,51157443
2024-03-14,MSFT,Technology,291.67,292.29,288.51,289.7,57132676
2024-03-15,MSFT,Technology,282.79,284.79,280.57,283.45,19060867
2024-03-18,MSFT,Technology,287.9,288.79,287.71,288.48,42097474
2024-03-19,MSFT,Technology,286.04,288.62,283.48,287.43,62653130
2024-03-20,MSFT,Technology,288.76,291.73,285.88,290.25,40624165
2024-03-21,MSFT,Technology,302.83,303.9,299.33,301.33,58274940
2024-03-22,MSFT,Technology,301.06,303.45,299.46,302.77,72216156
2024-03-25,MSFT,Technology,296.37,300.0,294.57,298.19,80822068
2024-03-26,MSFT,Technology,296.01,298.06,291.42,296.63,38619643
2024-03-27,MSFT,Technology,290.49,296.53,289.09,292.79,16796262
2024-03-28,MSFT,Technology,294.52,295.96,294.15,295.08,56607412
2024-03-29,MSFT,Technology,291.51,294.04,289.29,291.18,37596107
2024-04-01,MSFT,Technology,287.84,290.61,286.07,288.97,57051990
2024-04-02,MSFT,Technology,284.51,286.79,279.59,282.8,75538594
2024-04-03,MSFT,Technology,283.36,286.79,279.12,282.3,40226743
2024-04-04,MSFT,Technology,282.22,284.67,280.2,283.28,62333537
2024-04-05,MSFT,Technology,272.37,273.66,269.96,270.48,32235090
2024-04-08,MSFT,Technology,270.63,274.11,269.2,271.8,48597839
2024-04-09,MSFT,Technology,271.14,275.46,269.17,271.72,82232670
2024-04-10,MSFT,Technology,266.56,268.66,264.74,268.32,27629890
2024-04-11,MSFT,Technology,277.96,279.73,277.67,277.7,98735622
2024-04-12,MSFT,Technology,279.95,284.38,279.62,282.35,62582293
2024-04-15,MSFT,Technology,277.84,279.23,276.79,277.22,17231670
2024-04-16,MSFT,Technology,282.17,282.74,280.08,281.3,67517709
2024-04-17,MSFT,Technology,287.92,288.21,285.66,287.39,36988650
2024-04-18,MSFT,Technology,289.91,292.74,287.7,288.17,50064027
2024-04-19,MSFT,Technology,288.73,292.39,287.43,290.07,82746535
2024-04-22,MSFT,Technology,290.57,292.63,290.11,291.88,60419273
2024-04-23,MSFT,Technology,281.36,283.34,279.67,281.67,61706522
2024-04-24,MSFT,Technology,279.59,283.49,277.37,280.9,51586631
2024-04-25,MSFT,Technology,280.01,281.06,278.25,279.89,49788606
2024-04-26,MSFT,Technology,283.68,288.54,280.67,286.83,75196824
2024-04-29,MSFT,Technology,288.11,289.01,286.88,288.59,44303562
2024-04-30,MSFT,Technology,289.35,294.24,284.77,287.27,55099852
2024-05-01,MSFT,Technology,285.2,289.06,281.95,286.96,32965689
2024-05-02,MSFT,Technology,290.37,294.35,289.71,292.09,33096426
2024-05-03,MSFT,Technology,291.63,293.67,289.13,291.31,67573800
2024-05-06,MSFT,Technology,288.77,289.48,284.54,287.99,49265312
2024-05-07,MSFT,Technology,285.05,287.65,281.01,286.78,31771445
2024-05-08,MSFT,Technology,290.96,292.32,290.86,291.5,32331139
2024-05-09,MSFT,Technology,295.78,300.44,293.7,294.1,33680287
2024-05-10,MSFT,Technology,292.13,294.97,289.94,294.45,57464871
2024-05-13,MSFT,Technology,295.55,296.74,293.35,295.55,63665801
2024-05-14,MSFT,Technology,294.24,297.34,289.71,292.88,59170437
2024-05-15,MSFT,Technology,294.14,296.82,289.34,292.05,46701782
2024-05-16,MSFT,Technology,289.64,293.17,287.51,288.9,45085742
2024-05-17,MSFT,Technology,286.08,289.99,284.2,287.58,77353258
2024-05-20,MSFT,Technology,293.87,297.48,292.52,294.3,46908268
2024-05-21,MSFT,Technology,288.28,289.72,287.44,289.05,50601266
2024-05-22,MSFT,Technology,284.93,286.12,284.78,285.8,12561228
2024-05-23,MSFT,Technology,280.49,282.36,277.64,279.84,20172885
2024-05-24,MSFT,Technology,270.48,275.49,269.17,272.97,82954191
2024-05-27,MSFT,Technology,271.5,272.56,270.77,272.23,51530908
2024-05-28,MSFT,Technology,269.4,271.7,266.74,269.5,80435380
2024-05-29,MSFT,Technology,275.32,279.64,274.8,277.7,32637505
2024-05-30,MSFT,Technology,277.21,278.58,272.43,276.5,69801437
2024-05-31,MSFT,Technology,283.0,284.97,280.56,282.69,39545586
2024-06-03,MSFT,Technology,286.28,287.63,284.6,287.47,51668783
2024-06-04,MSFT,Technology,284.28,288.15,284.14,286.59,47965886
2024-06-05,MSFT,Technology,299.99,302.82,295.98,297.0,74950108
2024-06-06,MSFT,Technology,301.96,302.79,297.5,298.5,59096097
2024-06-07,MSFT,Technology,306.62,306.83,305.41,306.32,5602764
2024-06-10,MSFT,Technology,314.83,315.1,313.26,313.73,84568353
2024-06-11,MSFT,Technology,315.01,316.96,310.74,316.09,34922030
2024-06-12,MSFT,Technology,319.38,320.6,317.55,320.28,52854224
2024-06-13,MSFT,Technology,321.69,325.0,320.36,323.83,47939063
2024-06-14,MSFT,Technology,318.37,319.28,313.84,317.68,67618120
2024-06-17,MSFT,Technology,318.55,321.55,317.18,318.14,68262763
2024-06-18,MSFT,Technology,324.87,327.84,322.95,324.1,47582197
2024-06-19,MSFT,Technology,336.52,338.55,331.36,332.66,27261167
2024-06-20,MSFT,Technology,326.58,329.4,326.26,328.74,38680329
2024-06-21,MSFT,Technology,332.09,335.68,330.28,331.85,29594312
2024-06-24,MSFT,Technology,332.67,334.68,331.79,332.86,42138021
2024-06-25,MSFT,Technology,331.54,335.19,331.25,332.35,39603181
2024-06-26,MSFT,Technology,329.52,339.19,327.08,334.52,42781508
2024-06-27,MSFT,Technology,335.95,338.62,332.04,335.91,81988995
2024-06-28,MSFT,Technology,339.44,341.8,338.76,339.16,26219222
2024-07-01,MSFT,Technology,346.91,347.95,345.83,347.64,45500099
2024-07-02,MSFT,Technology,352.27,352.63,352.14,352.43,30980849
2024-07-03,MSFT,Technology,353.16,357.56,350.82,354.46,12959361
2024-07-04,MSFT,Technology,368.02,371.49,365.11,365.86,4380266
2024-07-05,MSFT,Technology,372.25,373.1,369.69,372.94,40385907
2024-07-08,MSFT,Technology,375.44,377.13,370.19,372.53,21720519
2024-07-09,MSFT,Technology,364.39,365.53,363.16,365.0,40039317
2024-07-10,MSFT,Technology,359.98,364.71,357.05,359.04,48441446
2024-07-11,MSFT,Technology,364.56,365.79,361.64,364.9,38452856
2024-07-12,MSFT,Technology,361.25,361.38,359.93,361.17,25602892
2024-07-15,MSFT,Technology,355.73,355.88,353.94,355.15,40068916
2024-07-16,MSFT,Technology,352.92,355.02,346.65,350.74,19133162
2024-07-17,MSFT,Technology,347.57,348.7,344.93,346.8,56589289
2024-07-18,MSFT,Technology,354.28,359.62,350.78,351.98,6274883
2024-07-19,MSFT,Technology,349.48,355.1,348.1,351.21,29027451
2024-07-22,MSFT,Technology,342.83,348.01,338.56,343.18,31141142
2024-07-23,MSFT,Technology,346.15,350.52,343.28,343.52,27903564
2024-07-24,MSFT,Technology,348.67,352.45,343.39,344.98,35261043
2024-07-25,MSFT,Technology,342.25,342.71,341.48,342.33,74292882
2024-07-26,MSFT,Technology,350.79,353.36,345.95,349.22,54670607
2024-07-29,MSFT,Technology,348.1,351.58,344.27,346.89,48652918
2024-07-30,MSFT,Technology,352.63,357.36,351.8,353.59,92581892
2024-07-31,MSFT,Technology,353.99,357.42,352.45,357.34,51393174
2024-08-01,MSFT,Technology,362.93,366.35,362.35,363.14,36220513
2024-08-02,MSFT,Technology,352.55,359.42,350.25,356.53,50161602
2024-08-05,MSFT,Technology,357.71,360.32,356.75,357.29,64860280
2024-08-06,MSFT,Technology,356.6,360.32,355.82,357.14,52617099
2024-08-07,MSFT,Technology,346.41,349.35,344.46,348.67,38263693
2024-08-08,MSFT,Technology,353.91,357.96,348.8,355.39,72229333
2024-08-09,MSFT,Technology,354.05,356.99,350.45,350.62,26964502
2024-08-12,MSFT,Technology,345.92,349.32,343.0,347.15,42437838
2024-08-13,MSFT,Technology,343.19,344.6,335.98,341.33,23758071
2024-08-14,MSFT,Technology,347.78,350.49,343.27,345.56,66638486
2024-08-15,MSFT,Technology,337.34,337.86,334.87,336.76,36869856
2024-08-16,MSFT,Technology,344.01,344.02,338.64,340.46,35631857
2024-08-19,MSFT,Technology,345.28,349.21,342.11,346.66,42110462
2024-08-20,MSFT,Technology,350.05,350.32,349.56,349.99,56096535
2024-08-21,MSFT,Technology,355.65,357.42,352.02,354.39,44370537
2024-08-22,MSFT,Technology,361.33,363.52,355.79,359.14,55331905
2024-08-23,MSFT,Technology,349.94,353.62,345.43,353.51,32924546
2024-08-26,MSFT,Technology,360.76,364.18,356.97,362.3,38359017
2024-08-27,MSFT,Technology,360.73,362.29,359.06,359.64,62104019
2024-08-28,MSFT,Technology,360.17,360.83,358.57,359.4,55652333
2024-08-29,MSFT,Technology,357.31,358.65,356.1,357.54,46122364
2024-08-30,MSFT,Technology,358.87,360.78,356.89,360.69,30059266
2024-09-02,MSFT,Technology,358.03,358.55,355.66,357.56,41836067
2024-09-03,MSFT,Technology,358.88,360.23,357.05,358.14,35032527
2024-09-04,MSFT,Technology,351.05,351.92,350.77,350.79,13289930
2024-09-05,MSFT,Technology,358.19,363.58,357.02,357.9,36715212
2024-09-06,MSFT,Technology,362.83,363.61,359.21,362.15,27579096
2024-09-09,MSFT,Technology,361.86,363.31,360.17,360.52,55111300
2024-09-10,MSFT,Technology,359.69,361.82,355.03,357.81,63414146
2024-09-11,MSFT,Technology,361.78,362.08,361.6,361.9,46679818
2024-09-12,MSFT,Technology,359.89,360.1,355.0,357.72,42484396
2024-09-13,MSFT,Technology,358.98,361.98,357.18,358.65,34603451
2024-09-16,MSFT,Technology,370.54,371.2,362.73,365.9,46654443
2024-09-17,MSFT,Technology,362.01,364.07,358.04,361.03,67504776
2024-09-18,MSFT,Technology,365.07,365.86,362.05,363.46,55006455
2024-09-19,MSFT,Technology,367.32,367.88,362.93,365.58,74320737
2024-09-20,MSFT,Technology,363.44,367.23,363.09,365.15,54575425
2024-09-23,MSFT,Technology,361.22,365.52,360.18,362.19,49950975
2024-09-24,MSFT,Technology,367.13,373.15,366.43,369.84,12494637
2024-09-25,MSFT,Technology,368.15,368.55,358.18,366.26,89070165
2024-09-26,MSFT,Technology,354.82,355.41,352.42,355.15,78641511
2024-09-27,MSFT,Technology,356.18,363.55,354.68,359.18,59319886
2024-09-30,MSFT,Technology,352.91,355.48,349.15,352.02,9329393
2024-10-01,MSFT,Technology,357.88,359.9,351.43,356.32,51772309
2024-10-02,MSFT,Technology,366.05,366.36,363.44,364.58,46522559
2024-10-03,MSFT,Technology,367.96,372.03,366.17,368.65,58260064
2024-10-04,MSFT,Technology,376.16,376.59,373.0,375.54,46140744
2024-10-07,MSFT,Technology,384.3,389.09,380.56,388.61,23849677
2024-10-08,MSFT,Technology,394.0,396.07,390.65,395.18,41541198
2024-10-09,MSFT,Technology,396.19,402.91,395.91,397.59,84485817
2024-10-10,MSFT,Technology,409.4,409.46,407.93,408.82,49079442
2024-10-11,MSFT,Technology,419.46,423.57,418.82,421.21,49574457
2024-10-14,MSFT,Technology,431.91,437.92,429.96,434.07,39735738
2024-10-15,MSFT,Technology,432.85,434.31,428.36,430.65,36169829
2024-10-16,MSFT,Technology,417.13,422.29,411.94,420.94,28086511
2024-10-17,MSFT,Technology,412.76,417.42,412.34,417.18,43636926
2024-10-18,MSFT,Technology,420.12,425.73,418.79,422.36,39776589
2024-10-21,MSFT,Technology,424.39,426.94,423.18,423.7,71745428
2024-10-22,MSFT,Technology,423.68,424.87,421.68,422.42,45120510
2024-10-23,MSFT,Technology,426.66,427.6,426.16,426.64,52928218
2024-10-24,MSFT,Technology,414.06,419.05,410.15,416.17,21674442
2024-10-25,MSFT,Technology,414.78,417.82,412.26,417.37,58127875
2024-10-28,MSFT,Technology,425.58,431.27,423.6,425.5,63252743
2024-10-29,MSFT,Technology,427.5,430.9,425.01,429.67,50955022
2024-10-30,MSFT,Technology,432.12,440.23,431.0,434.93,47137046
2024-10-31,MSFT,Technology,446.04,450.54,444.83,446.94,53914642
2024-11-01,MSFT,Technology,446.55,447.21,444.52,446.65,69476706
2024-11-04,MSFT,Technology,439.25,443.37,435.72,441.9,57563862
2024-11-05,MSFT,Technology,450.58,452.67,447.41,451.05,24731871
2024-11-06,MSFT,Technology,457.96,461.48,454.11,460.24,55819720
2024-11-07,MSFT,Technology,462.53,465.81,460.6,464.82,37030585
2024-11-08,MSFT,Technology,466.09,470.44,458.7,463.78,63553337
2024-11-11,MSFT,Technology,466.59,468.06,463.53,464.01,24556373
2024-11-12,MSFT,Technology,452.94,455.68,448.95,454.15,30178076
2024-11-13,MSFT,Technology,462.1,463.44,457.71,462.96,59468392
2024-11-14,MSFT,Technology,469.92,472.29,468.47,471.66,35658774
2024-11-15,MSFT,Technology,461.35,462.04,460.18,461.36,36708581
2024-11-18,MSFT,Technology,469.15,474.42,467.94,468.39,66448533
2024-11-19,MSFT,Technology,468.48,472.33,464.98,471.82,23801516
2024-11-20,MSFT,Technology,462.1,467.61,459.11,463.85,53461277
2024-11-21,MSFT,Technology,451.0,455.16,450.08,454.56,52297800
2024-11-22,MSFT,Technology,453.35,460.43,453.16,457.66,58518925
2024-11-25,MSFT,Technology,449.68,455.28,449.25,454.78,63922069
2024-11-26,MSFT,Technology,470.72,472.59,466.51,469.06,16367696
2024-11-27,MSFT,Technology,475.92,480.13,471.41,476.88,61523964
2024-11-28,MSFT,Technology,482.0,483.24,479.13,480.94,47027863
2024-11-29,MSFT,Technology,489.58,492.72,480.12,485.45,43717425
2024-12-02,MSFT,Technology,500.02,504.8,494.68,496.66,36565302
2024-12-03,MSFT,Technology,500.4,504.79,496.97,504.04,34699915
2024-12-04,MSFT,Technology,504.67,508.88,504.37,508.56,58726357
2024-12-05,MSFT,Technology,502.75,502.95,494.01,500.32,53137594
2024-12-06,MSFT,Technology,525.67,532.37,524.73,526.6,43469811
2024-12-09,MSFT,Technology,519.51,521.14,512.83,516.98,52241205
2024-12-10,MSFT,Technology,516.23,521.6,511.37,514.47,62391333
2024-12-11,MSFT,Technology,500.4,501.72,495.99,500.24,26287305
2024-12-12,MSFT,Technology,504.16,507.71,502.86,505.06,70485598
2024-12-13,MSFT,Technology,505.05,514.83,503.64,506.59,65023349
2024-12-16,MSFT,Technology,514.83,516.33,512.45,513.42,27214152
2024-12-17,MSFT,Technology,499.8,502.63,491.08,498.49,59108976
2024-12-18,MSFT,Technology,506.65,510.27,506.33,508.15,45140570
2024-12-19,MSFT,Technology,504.27,504.91,498.92,501.42,81870903
2024-12-20,MSFT,Technology,500.51,503.13,498.31,500.38,55532560
2024-12-23,MSFT,Technology,509.35,515.89,501.57,508.54,71527565
2024-12-24,MSFT,Technology,510.01,514.87,508.8,511.04,50765801
2024-12-25,MSFT,Technology,515.1,515.77,512.4,514.17,74229149
2024-12-26,MSFT,Technology,522.9,526.64,516.56,521.39,77562713
2024-12-27,MSFT,Technology,533.89,537.96,524.57,525.44,13365444
2024-12-30,MSFT,Technology,524.11,526.07,515.8,522.64,35912677
2024-12-31,MSFT,Technology,516.91,523.08,509.97,521.41,62223245
2025-01-01,MSFT,Technology,518.02,523.63,510.7,523.53,43747265
2025-01-02,MSFT,Technology,520.13,521.4,512.78,515.81,48732624
2025-01-03,MSFT,Technology,524.83,526.52,519.9,524.78,59489397
2025-01-06,MSFT,Technology,520.33,529.86,518.6,527.6,60192285
2025-01-07,MSFT,Technology,528.58,533.64,524.98,528.52,52696908
2025-01-08,MSFT,Technology,539.27,541.61,537.51,539.49,61275966
2025-01-09,MSFT,Technology,537.22,538.96,529.29,538.64,24719666
2025-01-10,MSFT,Technology,532.15,540.08,529.69,537.22,43782793
2025-01-13,MSFT,Technology,530.93,533.99,525.15,533.05,63103228
2025-01-14,MSFT,Technology,538.77,543.96,532.21,536.41,311512
2025-01-15,MSFT,Technology,537.25,542.98,535.36,539.47,45450779
2025-01-16,MSFT,Technology,533.56,536.12,532.81,533.62,62478102
2025-01-17,MSFT,Technology,527.87,533.34,524.52,532.26,42112419
2025-01-20,MSFT,Technology,528.42,538.53,526.17,526.54,56053204
2025-01-21,MSFT,Technology,518.52,521.12,516.9,520.48,52630729
2025-01-22,MSFT,Technology,502.79,506.13,497.79,505.42,57007334
2025-01-23,MSFT,Technology,506.14,506.96,501.1,503.67,54086626
2025-01-24,MSFT,Technology,486.96,490.39,483.68,489.33,38356857
2025-01-27,MSFT,Technology,486.18,487.16,481.78,485.71,67446445
2025-01-28,MSFT,Technology,482.29,484.6,475.85,480.88,46771877
2025-01-29,MSFT,Technology,488.59,490.08,487.39,489.71,14652624
2025-01-30,MSFT,Technology,480.54,482.49,478.46,481.49,37230440
2025-01-31,MSFT,Technology,479.56,485.79,471.25,475.49,45402396
2025-02-03,MSFT,Technology,474.7,474.95,468.96,472.63,42590760
2025-02-04,MSFT,Technology,465.56,472.71,465.2,468.19,53091442
2025-02-05,MSFT,Technology,482.32,485.71,477.36,479.3,39098132
2025-02-06,MSFT,Technology,469.94,470.48,465.14,470.25,35839869
2025-02-07,MSFT,Technology,470.66,473.5,467.24,467.44,53463325
2025-02-10,MSFT,Technology,469.59,474.64,468.95,470.3,53268780
2025-02-11,MSFT,Technology,480.36,482.9,472.5,477.57,22878293
2025-02-12,MSFT,Technology,478.65,479.86,473.92,474.7,16677963
2025-02-13,MSFT,Technology,458.38,462.7,456.49,459.45,46902827
2025-02-14,MSFT,Technology,460.73,461.38,457.53,458.49,30378760
2025-02-17,MSFT,Technology,467.14,474.99,464.8,469.25,77831622
2025-02-18,MSFT,Technology,471.13,471.73,467.71,471.72,71204191
2025-02-19,MSFT,Technology,473.57,475.09,473.39,473.84,55098715
2025-02-20,MSFT,Technology,467.61,467.63,463.54,465.5,77523829
2025-02-21,MSFT,Technology,457.38,458.35,451.78,456.49,3904431
2025-02-24,MSFT,Technology,457.75,458.05,455.25,456.85,53470339
2025-02-25,MSFT,Technology,445.85,449.4,445.59,445.98,36390214
2025-02-26,MSFT,Technology,454.4,455.07,450.5,452.12,41037891
2025-02-27,MSFT,Technology,444.35,446.08,444.31,445.82,57545219
2025-02-28,MSFT,Technology,445.24,451.41,443.93,445.85,62959924
2025-03-03,MSFT,Technology,431.11,432.49,428.22,431.76,36992919
2025-03-04,MSFT,Technology,425.7,429.55,424.3,429.08,32608042
